id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
14595080,JetsonsMOD Lux Master Suite +Sauna Access!,5742304,Taryn,,78721,30.28148,-97.70155,Private room,125,1,10,2017-02-05,0.16,5,0,0,
14609621,Holly House: Cozy Lil Bedroom,90659774,Eric,,78702,30.25216,-97.72413,Private room,150,1,15,2019-03-14,0.24,4,0,0,
14614986,Charming SoFi Cottage among Oaks,90709839,Joe,,78704,30.23305,-97.76602,Entire home/apt,101,30,72,2021-04-19,1.26,1,103,3,
14616676,Lavish Living on Rainey,1843190,Tara,,78701,30.2585,-97.73887,Entire home/apt,182,1,129,2019-09-22,2.21,1,0,0,
14627824,Unique Modern Private Suite - E ATX near LB Trail,13322261,Trey And Martha,,78702,30.25426,-97.70987,Private room,75,2,61,2020-03-09,1.11,1,72,0,
14631218,Jetsons MODsquad +Shower Sauna!,5742304,Taryn,,78721,30.28299,-97.70099,Private room,85,1,22,2017-07-23,0.39,5,0,0,
14632346,Comfort & Convenience in Backyard Studio w/Kitchen,37716788,Matthew,,78721,30.27034,-97.69428,Entire home/apt,60,2,365,2021-09-12,58.56,1,55,78,
14636770,Charming Cottage 2 Living 5 Beds by AustinGetaways,487072,Greg & Amanda,,78757,30.33605,-97.73007,Entire home/apt,277,45,59,2021-04-30,1.46,14,162,5,
14651757,Inviting 3 BR house in Austin close to the Domain,29270033,William,,78729,30.46987,-97.77994,Entire home/apt,157,2,24,2021-08-15,0.42,1,6,3,
14652041,Cozy 2 Bed Bungalow with Austin Charm,29073087,Monique,,78757,30.35218,-97.73182,Entire home/apt,300,2,0,,,1,0,0,
14671618,Great home close to everything Austin,31630807,Santha,,78728,30.46255,-97.68144,Entire home/apt,127,30,56,2021-08-15,1.32,1,295,4,
14671731,Quiet Cul de Sac in Cherrywood,91010914,Martin,,78722,30.29017,-97.72153,Entire home/apt,182,2,100,2021-08-22,1.63,2,154,37,
14671902,"Austin City Limits, SXSW and Formula 1 location!",79627,Greg,,78703,30.28996,-97.7722,Entire home/apt,395,7,0,,,1,358,0,
14685097,Spacious + Sunny Hyde Park 2/1 Apt,48599715,Sophia,,78751,30.30563,-97.72351,Entire home/apt,100,1,7,2017-03-19,0.12,2,0,0,
14697359,Modern Clean 3 Bedroom Home Minutes from Downtown!,1308773,Adam,,78702,30.27495,-97.72373,Entire home/apt,322,2,172,2021-09-12,4.26,2,349,14,
14706958,MODERN SUPER TRENDY Central Austin 10 min Downtown,9328324,Roland,,78723,30.32163,-97.68371,Entire home/apt,125,2,263,2021-08-23,7.03,2,229,29,
14709100,Sunny & Peaceful Central Austin Room,42793563,Joan,,78703,30.30122,-97.75011,Private room,71,2,57,2021-08-09,1.44,1,15,4,
14729699,Lake Austin Apartment,87145216,Menal,,78703,30.28832,-97.78115,Entire home/apt,150,43,0,,,1,0,0,
14731134,Private condo off iconic South Congress! (1BR/1BA),60986939,Erin,,78704,30.24569,-97.75169,Entire home/apt,139,3,46,2019-03-12,0.86,1,0,0,
14741664,Comfort in Central Austin and pet friendly!,91830957,Cameron,,78756,30.32089,-97.74201,Entire home/apt,149,2,58,2021-08-22,1.36,1,269,7,
14745552,Charming Hill Country Cottage - Single Night Stay,265070,Lata,,78733,30.34954,-97.85749,Private room,89,1,46,2021-09-01,0.76,2,42,20,
14747078,Simple Austin Space,517786,Tara,,78745,30.21797,-97.77865,Private room,75,1,0,,,2,0,0,
14755519,"Modern 2 Bed, 2 Bath in the Heart of Austin",25860955,Mike,,78704,30.24583,-97.78117,Entire home/apt,149,30,4,2019-08-25,0.15,1,46,0,
14756717,Cute Boho Apt. by Lady Bird Lake.,5817385,Tori,,78741,30.238,-97.7246,Entire home/apt,89,2,1,2016-10-23,0.02,1,0,0,
14773140,Casa Lado Este,92178200,Richard,,78702,30.27208,-97.71797,Entire home/apt,149,2,61,2020-02-23,1.12,1,1,0,
14775358,Nice Quiet  Neighborhood,92204314,Alex,,78754,30.36968,-97.66393,Entire home/apt,273,2,212,2021-09-05,4.89,1,228,68,
14784589,Rosedale Casita in Quiet Family Neighborhood,18495219,Claire,,78756,30.32113,-97.74278,Entire home/apt,146,2,59,2021-09-06,2.45,1,27,24,
14785315,A Luxury Hotel Alternative,92310501,Paula,,78759,30.37776,-97.74411,Entire home/apt,250,30,1,2019-12-31,0.05,1,167,0,
14785881,Modern Casita in Beautiful East Side Backyard,6862755,Ryan,,78723,30.31206,-97.70166,Entire home/apt,80,2,203,2021-09-05,3.72,1,135,61,
14788200,Convenient Bohemian Crash Pad Near North Loop,75085752,Thomas,,78757,30.3293,-97.72524,Private room,45,1,7,2016-11-07,0.11,1,0,0,
14789393,Spacious private suite central Austin,578249,Larry And Susan,,78751,30.30055,-97.72966,Entire home/apt,60,30,4,2020-09-30,0.10,2,318,1,
14820133,Spectacular Austin SoCo 2/1: Highlands Townhome,92644972,Bryan,,78704,30.2268,-97.75255,Entire home/apt,140,2,414,2021-09-06,8.88,4,273,73,
14824538,Work Remotely from This Garden Flat near Town Lake,2293378,Kc,,78704,30.24643,-97.75744,Entire home/apt,110,30,30,2021-07-29,0.62,2,286,8,
14834774,"Clean+Spacious, S Austin, 1mi to DT",53421377,Erin,,78704,30.25486,-97.76249,Entire home/apt,170,2,5,2017-11-20,0.09,1,0,0,
14844106,"Modern & Spacious Home, Minutes from DTown Austin",6752394,Joe,,78745,30.22746,-97.78577,Entire home/apt,187,30,70,2021-08-11,1.15,5,6,5,
14866552,Deep Eddy Treetop Studio - Walk to ACL Fest,5376321,Jason,,78703,30.28164,-97.77036,Entire home/apt,149,3,98,2021-09-06,18.49,1,241,15,
14869837,South Central cozy condo 1/1,93170357,Maribel,,78704,30.23793,-97.78318,Entire home/apt,130,150,22,2019-11-22,0.72,1,0,0,
14880081,Beautiful home in convenient northwest Austin,93291092,Franco And Karen,,78729,30.44704,-97.75845,Entire home/apt,186,2,41,2021-04-19,1.67,1,19,11,
14882299,《Work From Home ❤ Prime Location ❤ Fast WiFi  》,3323899,"Lindsey, Sean, And Baby J",,78722,30.29397,-97.71622,Entire home/apt,238,2,22,2021-08-23,1.17,2,0,20,
14894891,Spacious 1960s House Close to Zilker Park,83806426,Erin,,78704,30.23861,-97.77593,Entire home/apt,550,2,43,2019-10-06,1.10,1,0,0,
14895186,East Austin Guesthouse with Deck & Yard,3120533,Jena,,78702,30.2652,-97.72152,Entire home/apt,99,2,76,2021-06-01,2.51,1,279,10,
14900344,Lakeway Patio Home,73780282,Gabe,,78734,30.35938,-97.98551,Entire home/apt,189,30,38,2021-07-01,0.94,1,287,3,
14900580,The SoCo Nook,25798475,Jonathan,,78745,30.19182,-97.78084,Entire home/apt,130,2,44,2021-09-05,12.22,1,161,16,
14901480,Austin  AirStream Adventure #19 with free bikes!!,23072158,Denise,,78704,30.233,-97.74719,Entire home/apt,72,2,136,2021-09-12,3.29,3,243,19,
14914673,Eastside Guest Studio (with bikes),48945585,John,,78702,30.25281,-97.71843,Entire home/apt,98,3,80,2019-07-08,1.35,1,5,0,
14915835,"Comfortable 3B2B ACL,F1,SXSW",93716032,Cheri,,78723,30.30585,-97.68977,Entire home/apt,375,2,2,2021-05-23,0.40,1,358,2,
14927066,Beautifully Updated 2/1 - Historic Hyde Park Charm,77574940,Jennifer,,78751,30.30851,-97.73295,Entire home/apt,204,2,56,2021-08-15,0.93,1,312,17,
14930867,Cozy apartment close to the Downtown & Zilker Park,93886439,Maria,,78741,30.2432,-97.73195,Entire home/apt,99,2,58,2020-03-09,1.06,1,0,0,
14932658,Apartment w/ Large Balcony in Downtown Austin,17504063,Nicole,,78701,30.27853,-97.74209,Entire home/apt,375,2,6,2017-10-15,0.10,1,0,0,
14944888,"Cozy South Austin Condo, private bedroom shared BR",26814280,Irma,,78745,30.20816,-97.78566,Private room,40,31,10,2020-12-14,0.17,1,129,1,
14948387,Private Home in the Heart of Austin,26169611,Chris,,78703,30.28443,-97.76887,Entire home/apt,1995,3,40,2021-08-15,0.73,1,113,4,
14949492,Cozy doll house studio in Windsor Park,23041688,Leslie,,78723,30.30647,-97.69503,Entire home/apt,103,3,78,2021-06-28,1.94,1,42,11,
14964551,"Loft Studio, monthly, SUPERHOST.",48280670,Richard,,78741,30.23642,-97.73067,Entire home/apt,70,29,61,2021-07-06,1.04,1,284,1,
14964688,Quiet and 10 minutes from Downtown,380810,David,,78741,30.22317,-97.73513,Entire home/apt,95,30,60,2019-12-07,1.01,1,217,0,
14966345,Central MidCenturyModern luxury; private room/bath,94249266,Lisa And Mary,,78731,30.34234,-97.7819,Private room,105,2,52,2021-07-01,1.49,1,175,8,
14969194,Feel Lake Breezes From a Porch Swing at a Custom Family Home,80625850,Sarah,,78702,30.25107,-97.72333,Entire home/apt,788,1,89,2021-08-29,1.63,3,287,16,
14979866,Cozy private room in a great location,94387756,Josue,,78741,30.23106,-97.69233,Private room,45,1,234,2021-09-01,4.67,2,334,57,
14984942,N. Cntrl ATX .3mi Metro Rail! 6mi dwtn. TLC Owner,30748976,Stephanie,,78752,30.32754,-97.71879,Entire home/apt,155,2,90,2021-09-12,3.80,1,135,31,
14989549,Urban Texas farmhouse in heart of 78704!,57191804,Rachel,,78704,30.23586,-97.76334,Entire home/apt,292,2,137,2021-08-29,3.05,1,99,27,
14991271,"Luxury retreat, magnificent sunset views",71573606,Liviu,,78746,30.30028,-97.84164,Entire home/apt,344,2,91,2021-08-02,3.85,2,226,22,
14993882,Walk to ACL and Fan Fest From Peaceful New Home,94534779,Joy,,78704,30.25875,-97.76699,Entire home/apt,214,3,167,2021-08-29,3.92,1,108,20,
15004779,Downtown Townhome on a Creek (fully renovated),21566230,Amir,,78704,30.24027,-97.77624,Entire home/apt,145,28,5,2021-05-22,0.16,1,125,1,
15006546,"Cozy, sparkling clean loft+2 bd, shared downstairs",94677584,Bart,,78748,30.17897,-97.81792,Private room,101,2,64,2021-04-04,1.07,1,76,2,
15008897,Shipping Container Elevated Tiny House in S Austin,92526067,Linda,,78744,30.16743,-97.76967,Entire home/apt,79,2,79,2020-03-19,1.31,1,0,0,
15010098,Barton Hills Cozy Studio near Zilker Park,34127215,Amy,,78704,30.25269,-97.79108,Entire home/apt,125,2,67,2021-09-06,1.11,1,311,13,
15018327,"2 bdrm house. CoTA, Airport, Downtown",1818296,John,,78741,30.21942,-97.70468,Entire home/apt,200,2,1,2016-10-24,0.02,1,0,0,
15018860,Hip Austin getaway,67948305,Abigail,,78759,30.36915,-97.74594,Entire home/apt,57,1,22,2017-07-02,0.41,1,0,0,
15023525,Guest room in zilker,43264606,Rachel,,78704,30.26087,-97.7695,Private room,64,1,78,2019-11-12,1.80,2,0,0,
15025313,La Calavera Casita,94857040,Chris,,78745,30.21364,-97.77634,Entire home/apt,256,2,40,2021-08-22,0.81,1,266,7,
15025407,The Bouldin Green House,5580248,Elijah,,78704,30.24339,-97.75737,Private room,1700,1,0,,,1,0,0,
15026051,Cozy 2 bed on Greenbelt. Close to Zilker/downtown.,94865058,Brandi,,78746,30.25969,-97.7889,Entire home/apt,200,3,5,2016-11-13,0.09,1,0,0,
15034794,N.Lamar: Amazing deal in a comfortable apartment,8167447,Martin,,78756,30.31991,-97.7307,Shared room,17,30,10,2021-08-01,0.17,76,335,3,
15035937,Country Living in Austin (close to everything),94964574,Todd,,78739,30.20904,-97.89642,Entire home/apt,150,3,99,2021-08-22,3.58,1,126,13,
15037867,Private Retreat 3 Miles from ACL,94986440,Rich,,78704,30.23671,-97.75955,Private room,210,1,0,,,1,0,0,
15041151,Westlake with a $1M View( > 30 days stays only),3482333,James,,78746,30.27784,-97.84569,Private room,46,30,2,2021-02-14,0.04,1,86,1,
15042047,Modern Getaway minutes from Downtown,33650142,Nicole,,78704,30.2353,-97.78082,Private room,114,1,1,2017-05-18,0.02,1,0,0,
15043605,South Austin Bungalow close to ACL,3676103,Radney,,78704,30.2625,-97.75586,Entire home/apt,150,1,0,,,1,0,0,
15052633,Comfortable room with adjustable bed.,6222196,Patty,,78754,30.3505,-97.6088,Private room,45,7,29,2021-09-05,0.67,1,42,6,
15063141,"Beautiful, Private Home Conveniently-Located",83991527,Lisa,,78746,30.29725,-97.84058,Entire home/apt,375,1,60,2019-05-26,1.38,1,0,0,
15067536,"Clean, Comfy and Fully Stocked Hyde Park Studio 3",27795608,Sara,,78751,30.30046,-97.72811,Entire home/apt,77,2,117,2021-08-27,2.33,5,269,11,
15073482,The Bamboo House,95347394,Taylor,,78705,30.28438,-97.75133,Entire home/apt,151,2,4,2017-06-12,0.07,1,0,0,
15074147,Austin Charm and Close to Everywhere! 2/1,11403875,Ashley,,78704,30.25203,-97.77007,Entire home/apt,285,2,41,2021-06-28,0.85,3,89,16,
15081404,1 BR Apartment w/ Large Living Room,78829619,Tyler,,78705,30.29469,-97.73698,Entire home/apt,49,1,13,2017-03-13,0.23,2,0,0,
15086376,"Panoramic Lake Views, Pool, Nature, Relax!",95474790,Michael,,78734,30.40962,-97.91709,Entire home/apt,662,2,108,2021-09-07,3.56,2,237,24,
15095118,"Private, Hill Country Guest House",95561755,Brian,,78733,30.34033,-97.85411,Entire home/apt,216,2,43,2021-08-08,0.78,1,246,8,
15095434,Country-like setting! Short drive to downtown!,92634357,Olivia,,78749,30.21531,-97.85053,Entire home/apt,71,1,443,2021-08-30,8.96,2,29,70,
15109468,Guadalupe: Shared Room Central Austin Tech House,8167447,Martin,,78751,30.32197,-97.72521,Shared room,25,30,11,2021-08-08,0.20,76,332,2,
15113719,"3 BR, 2 Living areas, Zen Patio, Peloton+",94413847,Martha,,78746,30.2698,-97.79755,Entire home/apt,450,3,15,2021-06-05,0.51,1,139,7,
15129444,Rocky Creek Cabin,91359083,Sarah,,78738,30.29355,-98.02656,Entire home/apt,131,2,89,2021-08-09,1.69,1,343,21,
15131211,10 Minutes From Downtown Austin,20401424,Leigh-Ann,,78741,30.21963,-97.74422,Private room,59,1,2,2016-10-17,0.03,1,0,0,
15133009,Private Bedroom in Modern Home,36481086,Ryan,,78721,30.26715,-97.69349,Private room,67,3,23,2018-10-14,0.48,1,0,0,
15134322,East Austin Modern Get Away,95962799,Garrett,,78724,30.28825,-97.64462,Private room,68,1,2,2016-10-10,0.03,1,0,0,
15140062,Warm Welcoming Home near Franklin Barbecue,2021031,Ellie,,78702,30.27027,-97.72775,Entire home/apt,875,3,12,2019-03-13,0.22,1,0,0,
15157293,"Private, cozy, and clean space in North Austin",2199532,Kayla,,78753,30.38466,-97.66433,Entire home/apt,81,1,121,2021-08-15,2.04,1,34,2,
15163385,Luxury apartment in N. Austin with Kitchen/Pool,72873527,K,,78727,30.43826,-97.73179,Entire home/apt,106,2,36,2021-08-01,0.60,1,63,6,
15164703,"Eclectic 4/3 Treehouse w/ decks, close to lake/DT",7186565,Dana,,78703,30.29702,-97.78165,Entire home/apt,500,2,12,2021-05-31,0.20,3,358,5,
15164722,Entire 2 BD & 2 Bath Apt- Sun-Filled w/ATX Vibes,24941801,Melissa,,78749,30.23149,-97.84144,Entire home/apt,85,5,32,2021-08-11,0.54,2,1,10,
15164840,South Austin Newly Renovated- 3bd 2.5bath- Parking,4099133,Chris,,78745,30.2269,-97.78973,Private room,22,1,0,,,1,0,0,
15173766,Suite with Great Views of the Hill Country,2818311,Brittan,,78737,30.22424,-97.90985,Entire home/apt,120,2,63,2019-11-03,1.50,1,0,0,
15175581,East Austin Tiny House = Complete Package,35145630,Alexander,,78702,30.25294,-97.72487,Entire home/apt,159,2,0,,,1,0,0,
15176735,Zilker Area Apartment!,82469478,Victoria,,78704,30.26546,-97.7639,Entire home/apt,300,3,4,2017-01-02,0.07,1,0,0,
15178222,comfy 1br private bath in South Austin,35105301,George,,78745,30.2182,-97.76969,Private room,55,1,142,2020-03-13,2.60,1,52,0,
15178907,Downtown Condo at Barton Springs,96344604,David,,78704,30.26149,-97.76001,Private room,200,1,6,2017-08-23,0.10,1,0,0,
15182719,Most desirable area in Austin,42499415,Londell,,78704,30.25657,-97.76397,Entire home/apt,500,2,0,,,1,0,0,
15191175,"Quiet Convenience,  Private  Studio, Near Downtown",40416508,Betty,,78702,30.25073,-97.72564,Entire home/apt,102,2,270,2021-09-05,165.31,3,142,33,
15195530,Walk to ACL,57774356,Elizabeth,,78746,30.25785,-97.79071,Entire home/apt,220,2,1,2017-10-08,0.02,1,0,0,
15201391,Mod! Hill country views! Huge deck!,40207845,Shannon,,78731,30.33726,-97.7623,Entire home/apt,525,1,0,,,1,212,0,
15205439,Cozy Room #2 {NW Hwy 183},96577325,Caleb,,78729,30.46055,-97.78572,Private room,46,1,246,2021-09-06,12.88,5,84,41,
15206817,Weekend Hideout,430091,Shawn,,78702,30.25844,-97.73009,Entire home/apt,69,1,95,2019-02-27,1.66,2,0,0,
15208205,Walk to UT from an Eastside Upper Flat with Treetop Views,19380268,Ryan,,78702,30.27933,-97.71852,Entire home/apt,175,2,160,2021-09-12,2.66,2,54,33,
15216392,Huge in Zilker!,50750528,Eric,,78704,30.25347,-97.778,Entire home/apt,625,2,61,2019-06-09,1.63,1,0,0,
15217324,"Walk Downtown - Near Uchi, Alamo, and SoCo",79344971,Hillary,,78704,30.25637,-97.75991,Entire home/apt,279,2,1,2017-03-12,0.02,1,84,0,
15220915,Cozy east side bungalow,96724294,Roderick,,78723,30.30508,-97.68672,Entire home/apt,140,2,256,2021-09-10,5.68,1,117,59,
15221277,3miles to downtown and UT.,16192051,Miyeon,,78723,30.29671,-97.6772,Private room,45,2,119,2021-07-27,2.44,1,268,21,
15232873,"Charming, Comfy Austin Bungalow Close to UT",87360734,Jane,,78705,30.29659,-97.73575,Entire home/apt,150,3,63,2019-03-14,1.28,1,0,0,
15232948,Cute East Side Austin House,94982704,Lydia,,78702,30.25346,-97.72296,Entire home/apt,166,2,154,2021-06-27,5.38,1,0,15,
15233818,Compact/Comfortable 1br Near DT (1.5 mi NW),96839417,Brian,,78703,30.28473,-97.75797,Entire home/apt,139,1,25,2018-02-18,0.44,2,0,0,
15235776,Riverfront Private Suite east of Downtown,20122295,Gina & Michael,,78702,30.2512,-97.70015,Private room,125,2,56,2021-06-27,1.77,1,0,7,
15239043,Gateway to the Hill Country or Downtown Austin,96885818,Julie,,78733,30.34528,-97.86066,Private room,60,1,11,2019-01-20,0.21,3,43,0,
15239666,Cozy Room Close to Austin City Limits Festival,25810785,Anna,,78746,30.26063,-97.78794,Private room,200,2,0,,,1,0,0,
15241699,"Cactus&Comfort close to downtown, SXSW, UT, ACL,F1",40076263,Linda,,78751,30.31846,-97.7103,Private room,56,2,52,2021-07-10,1.24,1,339,3,
15251022,Blocks away from Lady Bird Lake,96895241,Maria,,78741,30.23885,-97.72854,Private room,60,1,1,2016-10-03,0.02,1,0,0,
15255266,Hyde Park Private Room\Full Bath,8006975,Robert,,78751,30.31005,-97.71456,Private room,375,1,2,2016-10-10,0.03,1,365,0,
15255419,POOL & HOT TUB Central East Austin Mid Century Mod,9315251,Debbie,,78723,30.32044,-97.67049,Entire home/apt,371,3,46,2021-08-29,1.45,1,26,19,
15268290,Modern spacious home near downtown,2728176,Richard,,78702,30.27553,-97.71998,Private room,140,1,8,2019-05-26,0.13,2,0,0,
15271035,⭐️Chic 6th St. Condo With Floor to Ceiling Views👀,23937267,James And Esther,,78702,30.26552,-97.73316,Entire home/apt,239,3,176,2021-08-29,2.99,1,139,24,
15272817,Cozy hideaway off S. Lamar,97176373,Nicole,,78704,30.23734,-97.78809,Entire home/apt,47,2,3,2018-12-02,0.09,1,0,0,
15274691,2nd Private Room in Texas-Modern House off S. 1st,9331076,Leland,,78704,30.23008,-97.77175,Private room,45,2,3,2017-07-22,0.06,3,0,0,
15283295,"Experience Austin the ""Local Way"" in Mueller!",94868849,Angel,,78723,30.29235,-97.70589,Entire home/apt,136,3,39,2020-06-30,0.71,1,133,0,
15283358,Beautiful private room close to all attractions,94387756,Josue,,78741,30.22941,-97.6921,Private room,45,1,158,2021-09-05,2.88,2,150,25,
15284276,New Condo 6 minute bird ride to ACL!!,97275943,Chris,,78704,30.24262,-97.78193,Entire home/apt,350,2,9,2017-04-09,0.15,1,0,0,
15286052,Cozy nice apartment across St Ed's,57063144,Elsa,,78704,30.22777,-97.75909,Private room,115,2,18,2019-10-14,0.79,1,359,0,
15287762,"Private Room, close to downtown!",71305601,Carlos,,78702,30.2759,-97.72483,Private room,50,1,4,2017-02-09,0.07,1,353,0,
15288554,Rozzee's BNB cozy spot close to everything.,97321088,Rose,,78744,30.17775,-97.75076,Private room,229,1,0,,,1,364,0,
15288883,ACL lodging paradise. 1/1 with a giant couch PLUS,41856779,Clarissa,,78701,30.26554,-97.74321,Entire home/apt,699,2,0,,,2,0,0,
15295822,ACL,92640435,Jael,,78751,30.31075,-97.71201,Entire home/apt,220,1,0,,,1,0,0,
15299266,West Campus Lodging near UT / Downtown,97413868,Baylor,,78705,30.29271,-97.74334,Entire home/apt,120,1,27,2017-07-02,0.45,1,0,0,
15302918,Entire Apt available for group/solo,58176301,Bruce,,78735,30.24671,-97.84738,Entire home/apt,150,1,10,2018-03-18,0.17,1,0,0,
15315326,Explore Restaurants Near an East Side Guesthouse,19380268,Ryan,,78702,30.27995,-97.71883,Private room,96,2,134,2021-09-06,2.25,2,47,37,
15321919,Central Austin Living in a Light-Filled Retreat,1679652,Stephanie,,78746,30.27091,-97.81276,Entire home/apt,169,2,81,2021-09-07,1.64,1,337,20,
15328292,Quaint Hill Country Haven close to Austin,46299682,Dr. Foo,,78733,30.3244,-97.8749,Entire home/apt,108,1,94,2021-09-05,1.58,1,147,36,
15340470,SXSW heart of downtown 1bd/1ba,294039,Lauren,,78748,30.17097,-97.83057,Entire home/apt,550,3,0,,,1,364,0,
15340498,Cozy peaceful 2-floor 3 br home in South Austin,46739317,Anthony,,78745,30.19326,-97.83434,Entire home/apt,139,2,6,2019-11-02,0.10,1,0,0,
15352438,Marfa-Inspired Downtown Home: Incredible Location!,24404736,Kelsey & Chris,,78703,30.27255,-97.75698,Entire home/apt,163,2,396,2021-09-07,10.29,1,225,70,
15354374,Gorgeous Austin Condo⚡️Perfect Location⚡️CDC Clean,200448379,Melanie,,78741,30.23083,-97.73289,Entire home/apt,113,2,176,2021-08-29,4.04,2,216,52,
15357469,Modern Farmhouse on Austin's East Side,2428539,Matt,,78702,30.26676,-97.7077,Entire home/apt,400,8,2,2017-03-18,0.03,2,0,0,
15358164,Entire modern spacious home near down town,2728176,Richard,,78702,30.27713,-97.72158,Entire home/apt,400,3,2,2017-09-03,0.03,2,0,0,
15369790,Deer Run Bed and Breakfast Hawk's Nest Suite,26378062,Beverly,,78737,30.2114,-97.98655,Private room,185,2,3,2021-03-21,0.06,3,363,1,
